type,id,status,description,amount,account,balance,direction,class,institution,postDate
transaction,61d1d8e3-97a2-4531-8dd2-e226b763d740,posted,Transfer Platnm Homeloan 346454,-4980.35,75e1b5c0-7700-4972-a959-89ae66c7a704,6028.67,debit,bank-fee,AU00000,2024-02-03T22:15:02Z
transaction,1688e2b2-e476-45e6-9b51-f903329d9a96,posted,Mobile Phone Bill Payment,-2736.54,85a4065b-bd09-464c-8971-ad7fb270edd0,3292.13,debit,payment,AU00000,2023-06-20T18:14:07Z
transaction,dd724f52-96bb-4427-9544-fca27089a88e,posted,Public Transport Fare,-992.73,23b49ea3-d89c-4dc1-97b8-b76993b2a226,2299.4,debit,bank-fee,AU00000,2024-01-23T23:18:59Z
transaction,8a0edef6-dc78-475e-a336-deabcd94977e,posted,Mobile Phone Bill Payment,-322.18,6a499f6e-a4ae-4093-be19-12c4dc440a88,1977.22,debit,cash-withdrawal,AU00000,2023-10-23T15:52:09Z
transaction,9f1e16d6-a7f4-44d6-966b-40b79547888f,posted,Clothing Store Purchase,-536.56,cbe20ea3-8050-4737-a5ef-4e086b4e5984,1440.66,debit,payment,AU00000,2024-02-25T22:15:35Z
transaction,a62df323-d6a6-465e-a57a-186cdce346ed,posted,Music Streaming Subscription,-1496.57,7ee5aad6-9483-4377-aa02-e7d7e239595c,-55.91,debit,bank-fee,AU00000,2024-03-07T10:08:34Z
transaction,84a2fa9f-d76c-4aa8-9042-64095c77706c,posted,Travel Agency Booking,-4463.91,f2b4df2d-186d-44a9-8d4d-ac1d27d4cf81,-4519.82,debit,payment,AU00000,2023-07-04T04:04:41Z
transaction,6a39360f-f207-42e2-bbf8-04886c7062bf,posted,Bookstore Purchase,-1248.26,ea1a083c-9b98-4ef1-82d4-b5d2fe737757,-5768.08,debit,bank-fee,AU00000,2023-10-09T17:31:09Z
transaction,2378ae83-1068-452d-9344-0bc944e68a26,posted,Non Hooli ATM Withdrawal Fee,-4650.07,963ec09e-2998-494f-ba0a-a8a607565805,7546.34,debit,payment,AU00000,2024-01-07T22:50:45Z
transaction,b4dd868e-f52b-45c1-a145-ecf1322d9b9a,posted,Netflix Subscription,-2149.16,745125b6-3ba3-4cd8-90f6-5cd012ec72ca,5397.18,debit,bank-fee,AU00000,2023-09-24T00:32:06Z
transaction,5948948a-ddea-43f3-bcc6-1c88c3122678,posted,Uber Ride,-2848.38,961e8935-3065-4e91-b577-02bbb46e3b4f,2548.8,debit,cash-withdrawal,AU00000,2023-10-18T12:37:55Z
transaction,5847ee7e-24c1-4365-9c38-1de516234f2c,posted,Home Improvement Store Purchase,-2610.75,51e58cf8-afb7-4533-a3f4-f90797baf0d3,-61.95,debit,payment,AU00000,2023-07-17T20:16:50Z
transaction,ae683348-26ff-449b-9b12-64ab912e47f1,posted,Non Hooli ATM Withdrawal Fee,-182.62,f8acd439-a928-4616-861d-f08877d38e61,-244.57,debit,bank-fee,AU00000,2023-07-23T18:10:14Z
transaction,c3d6380d-12c2-40f0-856a-5307245aeff8,posted,Uber Ride,-4580.0,f34b6d58-d577-44be-a2c7-d4492bfd86a4,-4824.57,debit,payment,AU00000,2023-06-05T16:19:24Z
transaction,bfdb75a6-b846-492a-ae57-909ce708237f,posted,Bookstore Purchase,-1063.7,17458020-ae15-4113-98b5-c9bf22f4ed54,-5888.27,debit,payment,AU00000,2023-08-13T08:45:21Z
transaction,b15e730e-c4c9-44f6-b155-fee8d4a7f985,posted,Netflix Subscription,-4185.75,a8cc817b-c2e5-4acf-ba0b-b72efe01f5e9,-10074.02,debit,payment,AU00000,2024-01-18T05:59:59Z
transaction,42e81bfd-b392-4985-b9d8-277f53810f6c,posted,Uber Ride,-3767.87,0b85bbd0-88a1-44b9-a923-dc3d0ce4f5e4,-13841.89,debit,cash-withdrawal,AU00000,2023-06-01T07:02:44Z
transaction,dcf9e35f-86e8-4494-9881-c06a022da294,posted,Hair Salon Appointment,-536.2,93f5b887-e668-4d48-8504-459affda580d,-14378.09,debit,bank-fee,AU00000,2024-02-14T11:16:29Z
transaction,488f63e9-0c5c-470c-8317-f2b20d308448,posted,Online Gaming Purchase,-1762.91,849b02ce-fea7-4865-a8eb-a3c232aea532,17804.02,debit,cash-withdrawal,AU00000,2024-01-31T10:16:59Z
transaction,7a042b4d-e193-4b5e-a2c3-751fde7d1a55,posted,TRANSFER TO JOANNA SMITH CAMPING,-4047.63,18f037c3-4c45-4d0b-abad-9354df1aad43,13756.39,debit,cash-withdrawal,AU00000,2023-06-18T10:56:20Z
transaction,d6cf73e5-ce74-4632-b427-5975e4c5da6f,posted,Gym Membership Fee,-287.65,28db938b-1083-40ba-9a1e-6352ce45f4e9,13468.74,debit,cash-withdrawal,AU00000,2024-02-07T16:17:59Z
transaction,be6db784-1483-4652-9f26-d54648c7d35e,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-3924.22,05135815-7c8a-4a32-8f19-3520d899213c,9544.52,debit,cash-withdrawal,AU00000,2023-12-09T07:07:35Z
transaction,c8e26a6d-5232-488e-a8a9-1bfbe64f6f84,posted,Transfer Platnm Homeloan 346454,-925.48,360df7df-8f53-4923-a997-3ca5e86abbee,8619.04,debit,cash-withdrawal,AU00000,2023-10-21T06:50:36Z
transaction,55f78dd7-4418-42cc-935f-d7eb4f67fb32,posted,Coffee Shop Purchase,-114.5,e246c4f8-bfb4-48c2-a96f-3ceb9b174d5b,8504.54,debit,cash-withdrawal,AU00000,2023-11-16T04:41:26Z
transaction,0046e5f1-56aa-4419-8e79-09a771c209c5,posted,Transfer Platnm Homeloan 346454,-4477.68,996a54fb-e018-4825-90ab-7288bdc5c5cd,4026.86,debit,cash-withdrawal,AU00000,2023-05-25T05:59:57Z
transaction,ab352b18-fe22-4105-bd56-e2a45ad16f37,posted,Restaurant Dinner,-1170.96,84538a10-bf3c-4f1a-8d8e-6bf9cb7e1fb5,2855.9,debit,cash-withdrawal,AU00000,2023-07-01T18:36:48Z
transaction,65e0ff6f-abb3-46e9-9194-b3dd19366c4a,posted,Gasoline Purchase,-4135.3,b98cc6c0-5e04-41cc-a152-b15067e08ae1,-1279.4,debit,cash-withdrawal,AU00000,2023-10-16T03:07:28Z
transaction,14c5ef62-3daf-4585-a7b9-934b7dc0579f,posted,Pharmacy Purchase,-4679.86,31690775-ec0c-46df-8290-af95103f40aa,-5959.26,debit,payment,AU00000,2023-10-15T11:41:55Z
transaction,2c749112-df45-46fd-8b0e-2f1779393614,posted,Coffee Shop Purchase,-573.83,836d3d24-a125-48f7-8a7a-3643b0979fda,12039.27,debit,payment,AU00000,2023-06-12T14:21:52Z
transaction,3ef2a8ea-1689-4982-8f32-a14f563b9ec5,posted,TFR Acc14000 TO 12389,-1421.92,a1db4eef-f0ce-4445-9374-72b26b6549a1,10617.35,debit,bank-fee,AU00000,2024-01-15T13:40:36Z
transaction,147b3da8-3031-49bf-90dd-be3b4ce84c6d,posted,Music Streaming Subscription,-2177.79,40f7239d-5b05-4ab7-84a1-60be41aea0bb,8439.56,debit,cash-withdrawal,AU00000,2023-07-24T22:36:21Z
transaction,34e2a3c7-2525-48ad-83ae-1cb194f5094f,posted,Public Transport Fare,-4911.1,9f818722-808a-4f41-a57a-6dc95cd2e894,3528.46,debit,payment,AU00000,2024-02-06T23:51:12Z
transaction,b4fd5770-05c4-4876-902e-8eab454d9cf6,posted,Gym Membership Fee,-2210.79,91f36624-36b5-4697-a21a-1989cde8c992,1317.67,debit,bank-fee,AU00000,2024-04-11T21:18:31Z
transaction,c86b8bdc-c0e7-4121-832a-cbe38bad2dea,posted,Amazon Online Shopping,-1658.61,e3868f43-cf1c-4ee0-be72-2b381c93500c,-340.94,debit,bank-fee,AU00000,2023-07-29T18:13:23Z
transaction,f299171b-7f97-4e11-b002-d3aeca505ab9,posted,Online Gaming Purchase,-4343.49,6193fbde-c548-4b1d-b0de-edd3fbeb24ea,-4684.43,debit,bank-fee,AU00000,2024-03-25T17:18:53Z
transaction,2936c3dd-1ba9-498c-9f06-e00e9b75c5c9,posted,Transfer Platnm Homeloan 346454,-3693.48,cfc311bc-ef1c-45a7-bcdb-8161ae63f461,-8377.91,debit,bank-fee,AU00000,2023-08-18T01:19:02Z
transaction,348e0493-b39e-46f0-b9f9-693d1ca8ce7b,posted,Netflix Subscription,-2642.45,4bcdb175-1cd0-4634-b159-5906f7796f9c,-11020.36,debit,cash-withdrawal,AU00000,2023-08-23T08:48:39Z
transaction,87ed46c3-3b55-4cee-8cd5-0a8cc1b68b2d,posted,Transfer Platnm Homeloan 346454,-1825.29,472cf136-2f38-4614-ada7-f6caff7cee8b,-12845.65,debit,payment,AU00000,2023-05-29T07:30:47Z
transaction,c2af6264-b50b-4c17-b24c-63f815e03395,posted,Home Improvement Store Purchase,-4392.32,31daef61-ed2f-41b6-8076-b890c7ef606b,6771.28,debit,bank-fee,AU00000,2023-09-14T18:42:45Z
transaction,fd21c9ea-872f-4e43-9655-070db82fc143,posted,Electricity Bill Payment,-2505.03,418851c3-cfe9-4aaf-803a-e08d336369ea,4266.25,debit,payment,AU00000,2023-05-20T12:21:55Z
transaction,42308e72-8aa9-4a48-9424-9f2d8f16ecb5,posted,Amazon Online Shopping,-1363.3,2566726e-730d-416f-8a4b-6da33c1e8d9f,2902.95,debit,payment,AU00000,2023-08-07T17:01:36Z
transaction,41d3bc82-84c7-4aa7-9f55-ea325353615b,posted,Music Streaming Subscription,-2971.22,348d0c46-e099-437e-8004-b7d670d29eb7,-68.27,debit,cash-withdrawal,AU00000,2023-09-11T02:03:43Z
transaction,a7741741-d2fd-4b37-9f1a-c30d5ca59642,posted,Movie Ticket Purchase,-2261.23,12b5bc84-76e7-40e4-972c-4309072b74f7,-2329.5,debit,cash-withdrawal,AU00000,2023-05-29T07:27:53Z
transaction,fc1fbc70-3910-4681-b26f-3a130d80d69d,posted,Gasoline Purchase,-4834.6,847945c6-bd70-4d60-a25c-9780656d0903,-7164.1,debit,bank-fee,AU00000,2024-04-11T16:04:22Z
transaction,0d429687-e5f4-4aaa-a629-7c64451a32d0,posted,CTRLINK CARERS Ref: 998R6789201610974V,-3088.3,bdcd3ab9-29c8-44c2-92b9-aeaeb5139ed2,-10252.4,debit,payment,AU00000,2023-11-13T03:33:06Z
transaction,1e7b2c6b-28f7-4927-8662-3f5f554d9e38,posted,Travel Agency Booking,-3744.31,1aa23568-4bda-4fe8-8733-370fa17762ff,-13996.71,debit,payment,AU00000,2023-05-21T02:04:58Z
transaction,48b0c87b-11a2-4690-8841-1e9883085b9c,posted,Movie Ticket Purchase,-2924.21,e98ec91f-fc72-47d6-a1ad-5347bcd232e9,-16920.92,debit,bank-fee,AU00000,2023-08-23T23:59:45Z
transaction,0e225df6-44ab-4bf9-8c31-d1474f213f61,posted,Hair Salon Appointment,-3031.41,145b4e9d-627f-4adc-9712-6e55e0be1cf3,-19952.33,debit,bank-fee,AU00000,2023-07-26T18:50:13Z
transaction,864bd809-a9a6-41e0-9bb7-8265bace83ee,posted,Gym Membership Fee,-187.25,171d86d8-54a6-4cff-9e30-97bad95fef0f,5917.01,debit,cash-withdrawal,AU00000,2023-07-25T23:20:06Z
transaction,b8a60b68-9d96-4249-a03f-368edd940c5a,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-2377.03,74925287-2518-498b-875a-5ae02e03bd62,3539.98,debit,cash-withdrawal,AU00000,2023-09-04T23:14:41Z
transaction,c31d2bea-a0b6-4f6f-b88b-c7896ddfb57c,posted,TFR Acc14000 TO 12389,-4129.04,8c7878f0-cec6-43f7-8a3d-e5bec7aed782,-589.06,debit,bank-fee,AU00000,2024-04-06T12:33:02Z
transaction,526d61b3-a869-460b-acbf-ce4b44aae2e8,posted,Clothing Store Purchase,-3163.89,f49897ec-7fdf-4927-bb4b-acde0ef3428f,-3752.95,debit,payment,AU00000,2023-06-17T01:50:24Z
transaction,b20455c7-324d-4263-b4f1-67774f640cd3,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-1958.8,d672299a-beec-4f99-a5b7-0899297c4d75,-5711.75,debit,payment,AU00000,2023-10-03T16:09:31Z
transaction,ee902a84-6078-4b29-9207-cd75f5ea1ee9,posted,Amazon Online Shopping,-2848.61,77b8b9ba-9390-441f-a3dc-49e17b946c74,-8560.36,debit,bank-fee,AU00000,2023-06-03T10:50:22Z
transaction,13e5e900-453a-401a-8109-22ea1c937d1e,posted,Electricity Bill Payment,-4863.07,ade0b79f-ced9-418a-b4bc-d678ebbca2a2,-13423.43,debit,payment,AU00000,2023-11-13T15:50:26Z
transaction,5013a507-751a-4def-934a-fea9c3faa825,posted,Gasoline Purchase,-4184.69,4ac9198e-988b-4301-8e83-0e4dad159c51,-17608.12,debit,cash-withdrawal,AU00000,2023-09-26T23:57:00Z
transaction,c4059ff3-21e4-4967-a1b8-dfbb92792de3,posted,Coffee Shop Purchase,-1552.17,a4946eaf-0a6b-4b95-b9c4-9b30a5214902,-19160.29,debit,cash-withdrawal,AU00000,2023-08-04T21:07:23Z
transaction,38e7f91f-228c-4723-b5fd-090b72363c4a,posted,Manly Maths Tutor Wages,-3357.89,985e6846-fbde-4e55-812e-660721adaabc,-22518.18,debit,bank-fee,AU00000,2023-11-09T04:09:40Z
transaction,b1a52490-7dc9-4b70-a7bf-26bcaf897321,posted,Electricity Bill Payment,-2629.83,fa92ebd5-785e-4bbb-b1b3-d43101b30442,5434.74,debit,cash-withdrawal,AU00000,2023-10-25T12:03:05Z
transaction,748ee58e-3fd6-4ba1-abb9-f3a1f6fd5b95,posted,Hair Salon Appointment,-3244.22,c6e81a85-9434-4946-8616-200a0de074cc,2190.52,debit,payment,AU00000,2023-10-03T11:01:41Z
transaction,eff105b6-69a9-4887-bb5c-17311b23b892,posted,Payroll WFRMS 15439393,11218.81,d4bd1837-139b-435a-9e7f-38b5311890d7,13409.33,credit,transfer,AU00000,2023-06-15T14:23:39Z
transaction,880a5413-8600-41d2-b067-c305eaf0d41c,posted,Uber Ride,-1845.94,b32bef0b-c731-4410-9efb-3a7d55d55f58,11563.39,debit,payment,AU00000,2024-01-31T02:14:28Z
transaction,cde3ba91-4922-4692-8877-a90dbf560d95,posted,Pharmacy Purchase,-879.95,d5ece80e-b891-4143-bfd4-69747b54af19,10683.44,debit,bank-fee,AU00000,2024-04-14T23:19:19Z
transaction,7d229f0f-734a-409a-8e80-b3a44e4c9c3c,posted,Uber Ride,-2749.99,db9d9177-038a-42b7-9553-c6a055fdd54c,7933.45,debit,bank-fee,AU00000,2024-01-10T04:31:27Z
transaction,191e6433-0344-4230-ba01-e4f1a562aa58,posted,Travel Agency Booking,-2203.68,3a4e1376-7308-480e-a0b8-3301b5c8dd5d,5729.77,debit,bank-fee,AU00000,2023-10-26T17:06:08Z
transaction,3c21853c-c5cd-4875-a0bc-784f8acd6196,posted,Online Gaming Purchase,-1026.9,d9da00ab-ec3d-4c4a-9114-d73304cc9fe9,4702.87,debit,cash-withdrawal,AU00000,2024-03-26T08:26:22Z
transaction,9eda809b-9660-447a-bc03-60f595dcd54e,posted,Online Gaming Purchase,-3971.54,c6766b50-d5f7-424c-8d28-c89b85710654,731.33,debit,cash-withdrawal,AU00000,2023-10-31T18:01:23Z
transaction,f3be9eb4-4241-468d-9b91-08968de89789,posted,Restaurant Dinner,-3032.17,cf675377-217b-44ce-b69f-f0ab284d520b,-2300.84,debit,payment,AU00000,2024-01-15T10:52:52Z
transaction,6cc00f9a-f616-467e-b348-74fd363b09b1,posted,TRANSFER TO JOANNA SMITH CAMPING,-3624.23,e32172fa-c6a5-4c85-a8b9-c8aaf71bf5d8,7542.58,debit,cash-withdrawal,AU00000,2023-07-28T22:41:48Z
transaction,4d334116-0dbe-41ae-91f5-cead08931fa8,posted,Gasoline Purchase,-4165.06,c4b06eb0-b404-45d2-ac19-c93496980432,3377.52,debit,cash-withdrawal,AU00000,2024-01-28T18:39:12Z
transaction,5be6ffde-1abe-47b8-b940-fcc037065617,posted,Gasoline Purchase,-2380.46,51d58005-7d48-4442-bc88-4c2012266612,997.06,debit,bank-fee,AU00000,2024-01-24T10:55:21Z
transaction,54540bea-29cd-4075-80bb-331452a165c0,posted,Home Improvement Store Purchase,-272.65,cbf3e432-9e24-49a3-af6a-b686cedfc6a1,724.41,debit,payment,AU00000,2024-02-06T07:34:54Z
transaction,c8928311-2072-4d8e-8496-f15f0687d252,posted,Hair Salon Appointment,-3763.21,d82d81bb-2798-4f90-aebd-08f690b35442,-3038.8,debit,bank-fee,AU00000,2023-12-30T12:20:57Z
transaction,9baf0cbf-26a3-419f-9711-72f408f96873,posted,Hair Salon Appointment,-2303.26,5f668af8-af34-4dbe-998b-ce73c8490508,-5342.06,debit,payment,AU00000,2024-02-03T20:41:32Z
transaction,5442497c-a615-4fca-b063-012310e8e005,posted,Movie Ticket Purchase,-1970.52,0b97716b-b2f8-4cb2-88b5-65a6fc7b13af,-7312.58,debit,payment,AU00000,2024-01-28T14:14:24Z
transaction,d2d51a78-d734-4651-b882-6b603f3978aa,posted,Gasoline Purchase,-1273.59,93317769-c79a-4983-994e-b9cb1938f761,-8586.17,debit,cash-withdrawal,AU00000,2023-12-30T09:58:00Z
transaction,01d23826-8158-4fd6-8d47-d00542a79862,posted,Mobile Phone Bill Payment,-2321.72,037ebc6b-dfaa-4f41-ba37-ae59b6b179b6,-10907.89,debit,payment,AU00000,2024-02-02T22:02:27Z
transaction,ab90a861-965c-4589-aa83-459cf5b89727,posted,Movie Ticket Purchase,-670.05,75f3f1d4-6fab-4aa1-8624-02a6d4358dfb,-11577.94,debit,payment,AU00000,2023-05-24T00:45:37Z
transaction,019298b9-8a30-4e8d-ae41-99eb3489a067,posted,Coffee Shop Purchase,-3111.02,8e7e2e9a-fee9-4506-ad5c-6604d9732706,3215.77,debit,bank-fee,AU00000,2023-09-29T21:04:09Z
transaction,cd73723d-ccb7-4a55-b606-2157b9b19295,posted,Hair Salon Appointment,-503.73,32412317-d3f2-48df-ac90-edf950c88979,2712.04,debit,cash-withdrawal,AU00000,2023-12-17T11:14:05Z
transaction,24e27b16-17b7-430b-8857-babff40d7d9a,posted,Gym Membership Fee,-100.82,f32809d9-7e04-448a-a0a5-194c2c6b6409,2611.22,debit,bank-fee,AU00000,2023-10-09T05:46:18Z
transaction,e66d4c8b-9cc0-4145-830f-79f6c90a67e4,posted,Manly Maths Tutor Wages,-2259.61,36b49111-c8a5-43d1-a661-554b4c97348b,351.61,debit,bank-fee,AU00000,2023-10-30T19:48:55Z
transaction,4e974324-7041-499d-b473-6780f3ccb858,posted,Car Maintenance Expense,-1587.9,2ca1d417-569c-4626-8d62-e67a6616ee16,-1236.29,debit,bank-fee,AU00000,2023-05-16T07:20:21Z
transaction,0dbfe89b-759c-4885-b9bf-aed98d5b47db,posted,Movie Ticket Purchase,-2899.15,d9411063-b37d-4be9-b940-5c89fa20ed5a,-4135.44,debit,payment,AU00000,2023-11-20T11:18:42Z
transaction,cc30052e-4869-43bb-adf3-2cc280d7edaa,posted,Uber Ride,-4373.42,6d13262a-d151-4027-a372-5380ba756a71,-8508.86,debit,cash-withdrawal,AU00000,2024-02-19T10:00:19Z
transaction,179440b2-8a2e-4ca5-8941-5f458f53514c,posted,Netflix Subscription,-3632.64,9a2fe206-5eca-42a0-844b-9ef34f80a9c6,-12141.5,debit,bank-fee,AU00000,2023-11-26T13:41:02Z
transaction,a330d5f7-cad8-4e3b-aaa3-bd1ed1d3782e,posted,Music Streaming Subscription,-4750.59,edf449ef-15ba-40d7-8b7a-ebe71dac6383,-16892.09,debit,payment,AU00000,2024-01-08T09:05:48Z
transaction,5e391639-ae24-4a78-9314-7b672b8778a7,posted,Public Transport Fare,-4399.73,bcf198b0-7abd-4120-9bca-ecb02046fb54,-21291.82,debit,cash-withdrawal,AU00000,2023-09-13T03:27:35Z
transaction,14dc3ab5-8a6e-409f-9ea5-615ccb52676c,posted,Clothing Store Purchase,-1939.72,52c59ae4-1360-4705-bead-eb07de18a003,9331.53,debit,payment,AU00000,2023-06-09T11:39:10Z
transaction,79699430-4503-4059-9f1c-ec7717bc4449,posted,Pharmacy Purchase,-2137.74,c3a3b7b6-9f94-4556-974a-0dc0e7c2f34d,7193.79,debit,bank-fee,AU00000,2023-08-10T17:23:50Z
transaction,bf7cb1a5-1a2f-4d9c-9f71-3aeb45f4bd7d,posted,Restaurant Dinner,-236.65,0c334658-ce34-4094-a1a0-3d93afda7bab,6957.14,debit,cash-withdrawal,AU00000,2024-02-08T12:33:39Z
transaction,aeaa5184-385e-4976-b065-82a5ede43666,posted,TRANSFER TO JOANNA SMITH CAMPING,-881.16,67237c26-fe84-40d1-b3a1-9cce78edfea3,6075.98,debit,bank-fee,AU00000,2023-11-05T22:30:38Z
transaction,ecfe295d-4a01-4cea-bd5f-37f239085527,posted,Amazon Online Shopping,-2129.14,f2cb3ed2-8808-4a44-8e8b-622dba646717,3946.84,debit,cash-withdrawal,AU00000,2023-09-28T02:33:41Z
transaction,b0e8caca-9c12-428a-bf94-e994c9ee8b78,posted,Public Transport Fare,-825.01,a2ee172c-0a30-41a8-83f0-996a02c5367f,3121.83,debit,bank-fee,AU00000,2023-10-15T12:24:07Z
transaction,b8f9652e-9d70-4326-8077-39a98349b9e5,posted,TFR Acc14000 TO 12389,-4717.35,0839a285-17ee-45f2-9254-001b8b960f30,-1595.52,debit,bank-fee,AU00000,2023-07-12T12:41:59Z
transaction,ed4df978-0a3d-48e4-a8e8-f374bea7d1c4,posted,Car Maintenance Expense,-2792.93,d63203bc-ad23-45c9-860d-ac56159e3050,-4388.45,debit,bank-fee,AU00000,2023-12-07T20:21:41Z
transaction,9f483007-ce2f-44da-9e5d-b9ad9e32b6f6,posted,AGL RETAIL ENERGY LTD (GAS),-115.06,82946c5f-ac7d-412e-b2ae-5bd60db475f7,-4503.51,debit,cash-withdrawal,AU00000,2023-06-10T18:58:48Z
transaction,f6eddbae-c1f7-48df-987d-2c0e9b5e36ae,posted,Netflix Subscription,-59.46,403c1f2a-b5fa-4f4e-aa54-70b8d240bf13,-4562.97,debit,bank-fee,AU00000,2023-10-21T06:18:14Z
transaction,dd0af219-1b0a-493d-b953-d866f0594489,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-1817.99,c85511ca-3e8d-48f6-b209-38bd930fac9b,7543.59,debit,cash-withdrawal,AU00000,2023-07-20T13:56:28Z
transaction,321e74df-a29e-4bcb-a223-de2bb60da8f5,posted,Home Improvement Store Purchase,-2333.31,435c74e2-8777-4093-a937-0c347721fde4,5210.28,debit,cash-withdrawal,AU00000,2024-05-07T15:04:49Z
transaction,9f1ec0d7-7ba8-43a5-b14b-8ec39f7d9317,posted,CTRLINK CARERS Ref: 998R6789201610974V,-392.71,d4579331-3db2-4144-9b28-d47e6033d01a,4817.57,debit,bank-fee,AU00000,2023-07-18T01:24:10Z
transaction,9264b359-b5ec-434d-a2fe-77247a10e4ad,posted,Manly Maths Tutor Wages,-3762.84,df6b2655-e4c3-4734-a82e-1018dc8b7c4b,1054.73,debit,bank-fee,AU00000,2023-11-08T05:29:35Z
transaction,b18f0406-765f-4df4-9bc8-610758e1fbca,posted,Bookstore Purchase,-3679.67,73fcb388-756a-42de-98b5-c52c89382535,-2624.94,debit,cash-withdrawal,AU00000,2024-02-08T14:15:39Z
transaction,26d15d19-e4f7-401d-abb9-d48964fe6ddb,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-269.78,080628c0-0c94-4d9c-857e-7112946a73f3,-2894.72,debit,cash-withdrawal,AU00000,2023-07-31T00:23:43Z
transaction,ab32b767-eca3-42b5-a871-4a399133efd0,posted,Movie Ticket Purchase,-1.81,a1a64734-291f-4ad9-868c-f132fa68ddb1,-2896.53,debit,bank-fee,AU00000,2023-06-18T11:31:34Z
transaction,064c62d0-ce18-4b1c-99b4-d37d67ea401d,posted,TFR Acc14000 TO 12389,-904.92,67732292-4376-4cdc-b4d7-309b7f0e244d,-3801.45,debit,payment,AU00000,2024-03-08T10:33:12Z
transaction,665c7ac6-29b4-42e9-b9d2-0d97d671d4d4,posted,Online Gaming Purchase,-4869.34,686b3180-a27b-4a19-8bf3-65cd939de16a,-8670.79,debit,payment,AU00000,2024-03-25T06:19:06Z
transaction,f60d25d2-1189-4e45-a835-7ccb0169cc25,posted,Uber Ride,-671.44,d682885d-ba8f-451b-bdda-384b1496eb29,-9342.23,debit,bank-fee,AU00000,2023-07-02T17:08:11Z
transaction,bd92b9aa-2664-445f-9dde-1506e71345a4,posted,AGL RETAIL ENERGY LTD (GAS),-578.08,a11255bb-8395-4e3d-94ad-f484d5ccf62e,11274.33,debit,payment,AU00000,2024-04-15T21:19:39Z
transaction,52046f05-f245-4987-ac10-8cfb2c2e36e9,posted,Coffee Shop Purchase,-2734.77,d9af3a69-89cd-42ca-b57e-12bf4b6acc1c,8539.56,debit,cash-withdrawal,AU00000,2024-03-09T21:50:09Z
transaction,3fffac04-b226-464e-8508-400ea6859071,posted,Manly Maths Tutor Wages,-881.74,26d88e51-168b-4425-9c7e-64becff25e3a,7657.82,debit,payment,AU00000,2024-02-03T02:06:10Z
transaction,cca533ab-d3b8-4e06-986c-ac77abe28260,posted,Music Streaming Subscription,-1901.79,d3a338be-69a9-4cba-99ed-5d4cf63b923e,5756.03,debit,cash-withdrawal,AU00000,2023-07-03T02:38:05Z
transaction,d53df746-6d27-40d0-949b-eb9188c3152c,posted,AGL RETAIL ENERGY LTD (GAS),-35.65,3c06a702-8ce8-4154-9f62-4f5eae2e0042,5720.38,debit,cash-withdrawal,AU00000,2024-05-05T01:47:54Z
transaction,a2df1ffd-fb32-49ff-ba96-e1a5869a8b40,posted,Netflix Subscription,-3882.84,31aa23b8-b18d-475e-8388-644c20be43c9,1837.54,debit,payment,AU00000,2024-03-16T17:39:38Z
transaction,d3068cb3-d255-4a02-9cf1-6959e270fe95,posted,Non Hooli ATM Withdrawal Fee,-4826.25,d484e7ed-b6c7-4d5e-9b47-d64c6c2e9336,-2988.71,debit,cash-withdrawal,AU00000,2023-07-17T16:31:42Z
transaction,62cd138b-9ea2-48aa-8d1d-55572c50ed7a,posted,Gym Membership Fee,-2912.94,6c2cdfd9-4dd9-477d-bfa6-c64c32f7e10a,-5901.65,debit,bank-fee,AU00000,2023-07-18T04:40:10Z
transaction,1555fa76-f818-45ff-9959-4f09b9644e86,posted,Restaurant Dinner,-2597.61,45753589-d3a2-4718-80d3-22a803d85cc3,-8499.26,debit,bank-fee,AU00000,2024-01-22T12:40:47Z
transaction,62da07a9-b46a-4ade-8f75-e5a874e08362,posted,Clothing Store Purchase,-2461.17,97387314-64b9-4b73-af78-a2f08c177b3e,-10960.43,debit,bank-fee,AU00000,2023-08-05T07:58:58Z
transaction,d755b17f-7ed0-45e7-9854-f69ea2d302cf,posted,Non Hooli ATM Withdrawal Fee,-3090.23,a1fc6ccf-9a26-4022-b955-a1cecda71baf,7343.65,debit,bank-fee,AU00000,2023-09-20T04:11:18Z
transaction,603fd2a3-40f0-4dac-8029-4b521c27eb4b,posted,TRANSFER TO JOANNA SMITH CAMPING,-1416.5,77c79e92-e448-4773-9624-45b88b8ef25e,5927.15,debit,payment,AU00000,2023-07-12T01:48:25Z
transaction,547d1520-b6f1-4ddd-8946-4fc5c402bb57,posted,Manly Maths Tutor Wages,-4265.96,246ebfee-f8e4-44b5-84f6-7edf0db753d8,1661.19,debit,payment,AU00000,2023-12-09T01:27:09Z
transaction,dc99a2ff-e865-45ea-9148-99f81fba2148,posted,Electricity Bill Payment,-2907.83,08843bac-7c45-4651-8ad3-2ba19b74060c,-1246.64,debit,cash-withdrawal,AU00000,2023-10-17T19:48:24Z
